fecha,producto,precio
2023-02-17,pan_frances,995.14
2023-02-18,pan_frances,995.14
2023-02-20,pan_frances,995.14
2023-02-21,pan_frances,995.14
2023-02-22,pan_frances,995.14
2023-02-23,pan_frances,995.14
2023-02-24,pan_frances,995.14
2023-02-25,pan_frances,995.14
2023-02-26,pan_frances,995.14
2023-02-27,pan_frances,995.14
2023-02-28,pan_frances,995.14
2023-02-17,galletitas_dulces,192.49
2023-02-18,galletitas_dulces,192.49
2023-02-20,galletitas_dulces,192.49
2023-02-21,galletitas_dulces,192.49
2023-02-22,galletitas_dulces,192.49
2023-02-23,galletitas_dulces,192.49
2023-02-24,galletitas_dulces,192.49
2023-02-25,galletitas_dulces,192.49
2023-02-26,galletitas_dulces,192.49
2023-02-27,galletitas_dulces,192.49
2023-02-28,galletitas_dulces,192.49
2023-02-17,galletitas_de_agua,339.49
2023-02-18,galletitas_de_agua,339.49
2023-02-20,galletitas_de_agua,339.49
2023-02-21,galletitas_de_agua,339.49
2023-02-22,galletitas_de_agua,339.49
2023-02-23,galletitas_de_agua,339.49
2023-02-24,galletitas_de_agua,339.49
2023-02-25,galletitas_de_agua,339.49
2023-02-26,galletitas_de_agua,339.49
2023-02-27,galletitas_de_agua,339.49
2023-02-28,galletitas_de_agua,339.49
2023-02-17,harina_de_trigo,201.75
2023-02-18,harina_de_trigo,201.75
2023-02-20,harina_de_trigo,201.75
2023-02-21,harina_de_trigo,201.75
2023-02-22,harina_de_trigo,201.75
2023-02-23,harina_de_trigo,201.7
2023-02-24,harina_de_trigo,201.7
2023-02-25,harina_de_trigo,201.7
2023-02-26,harina_de_trigo,201.7
2023-02-27,harina_de_trigo,201.7
2023-02-28,harina_de_trigo,201.7
2023-02-17,harina_de_maiz,221.92
2023-02-18,harina_de_maiz,221.92
2023-02-20,harina_de_maiz,221.92
2023-02-21,harina_de_maiz,221.92
2023-02-22,harina_de_maiz,221.92
2023-02-23,harina_de_maiz,221.92
2023-02-24,harina_de_maiz,221.92
2023-02-25,harina_de_maiz,221.92
2023-02-26,harina_de_maiz,221.92
2023-02-27,harina_de_maiz,221.92
2023-02-28,harina_de_maiz,221.92
2023-02-17,arroz,199.0
2023-02-18,arroz,199.0
2023-02-20,arroz,199.0
2023-02-21,arroz,199.0
2023-02-22,arroz,199.0
2023-02-23,arroz,199.0
2023-02-24,arroz,199.0
2023-02-25,arroz,199.0
2023-02-26,arroz,199.0
2023-02-27,arroz,199.0
2023-02-28,arroz,199.0
2023-02-17,fideos_secos,344.48
2023-02-18,fideos_secos,344.48
2023-02-20,fideos_secos,344.48
2023-02-21,fideos_secos,344.48
2023-02-22,fideos_secos,344.48
2023-02-23,fideos_secos,344.48
2023-02-24,fideos_secos,344.48
2023-02-25,fideos_secos,344.48
2023-02-26,fideos_secos,344.48
2023-02-27,fideos_secos,344.48
2023-02-28,fideos_secos,344.48
2023-02-17,asado,1599.9
2023-02-18,asado,1599.9
2023-02-20,asado,1599.9
2023-02-21,asado,1599.9
2023-02-22,asado,1599.9
2023-02-23,asado,1599.9
2023-02-24,asado,1599.9
2023-02-25,asado,1599.9
2023-02-26,asado,1599.9
2023-02-27,asado,1599.9
2023-02-28,asado,1599.9
2023-02-17,carnaza_comun,1049.9
2023-02-18,carnaza_comun,1049.9
2023-02-20,carnaza_comun,1049.9
2023-02-21,carnaza_comun,1049.9
2023-02-22,carnaza_comun,1049.9
2023-02-23,carnaza_comun,1049.9
2023-02-24,carnaza_comun,1049.9
2023-02-25,carnaza_comun,1049.9
2023-02-26,carnaza_comun,1049.9
2023-02-27,carnaza_comun,1049.9
2023-02-28,carnaza_comun,1049.9
2023-02-17,hueso_con_carne,529.9
2023-02-18,hueso_con_carne,529.9
2023-02-20,hueso_con_carne,529.9
2023-02-21,hueso_con_carne,529.9
2023-02-22,hueso_con_carne,529.9
2023-02-23,hueso_con_carne,529.9
2023-02-24,hueso_con_carne,529.9
2023-02-25,hueso_con_carne,529.9
2023-02-26,hueso_con_carne,529.9
2023-02-27,hueso_con_carne,529.9
2023-02-28,hueso_con_carne,529.9
2023-02-17,paleta,1499.9
2023-02-18,paleta,1499.9
2023-02-20,paleta,1499.9
2023-02-21,paleta,1499.9
2023-02-22,paleta,1499.9
2023-02-23,paleta,1499.9
2023-02-24,paleta,1499.9
2023-02-25,paleta,1499.9
2023-02-26,paleta,1499.9
2023-02-27,paleta,1499.9
2023-02-28,paleta,1499.9
2023-02-17,carne_picada,1349.9
2023-02-18,carne_picada,1349.9
2023-02-20,carne_picada,999.9
2023-02-21,carne_picada,999.9
2023-02-22,carne_picada,999.9
2023-02-23,carne_picada,999.9
2023-02-24,carne_picada,999.9
2023-02-25,carne_picada,999.9
2023-02-26,carne_picada,999.9
2023-02-27,carne_picada,999.9
2023-02-28,carne_picada,999.9
2023-02-17,nalga,1749.9
2023-02-18,nalga,1749.9
2023-02-20,nalga,1749.9
2023-02-21,nalga,1749.9
2023-02-22,nalga,1749.9
2023-02-23,nalga,1749.9
2023-02-24,nalga,1749.9
2023-02-25,nalga,1749.9
2023-02-26,nalga,1749.9
2023-02-27,nalga,1749.9
2023-02-28,nalga,1749.9
2023-02-17,higado,299.9
2023-02-18,higado,299.9
2023-02-20,higado,299.9
2023-02-21,higado,299.9
2023-02-22,higado,299.9
2023-02-23,higado,299.9
2023-02-24,higado,299.9
2023-02-25,higado,299.9
2023-02-26,higado,299.9
2023-02-27,higado,299.9
2023-02-28,higado,299.9
2023-02-17,pechito_de_cerdo,999.9
2023-02-18,pechito_de_cerdo,999.9
2023-02-20,pechito_de_cerdo,999.9
2023-02-21,pechito_de_cerdo,999.9
2023-02-22,pechito_de_cerdo,999.9
2023-02-23,pechito_de_cerdo,999.9
2023-02-24,pechito_de_cerdo,999.9
2023-02-25,pechito_de_cerdo,999.9
2023-02-26,pechito_de_cerdo,999.9
2023-02-27,pechito_de_cerdo,999.9
2023-02-28,pechito_de_cerdo,999.9
2023-02-17,pollo,415.9
2023-02-18,pollo,415.9
2023-02-20,pollo,415.9
2023-02-21,pollo,415.9
2023-02-22,pollo,415.9
2023-02-23,pollo,415.9
2023-02-24,pollo,415.9
2023-02-25,pollo,415.9
2023-02-26,pollo,415.9
2023-02-27,pollo,415.9
2023-02-28,pollo,415.9
2023-02-17,carne_de_pescado,1499.0
2023-02-18,carne_de_pescado,1499.0
2023-02-20,carne_de_pescado,1499.0
2023-02-21,carne_de_pescado,1499.0
2023-02-22,carne_de_pescado,1499.0
2023-02-23,carne_de_pescado,1499.0
2023-02-24,carne_de_pescado,1590.0
2023-02-25,carne_de_pescado,1590.0
2023-02-26,carne_de_pescado,1590.0
2023-02-27,carne_de_pescado,1590.0
2023-02-28,carne_de_pescado,1590.0
2023-02-17,mortadela,1185.0
2023-02-18,mortadela,1185.0
2023-02-20,mortadela,1480.0
2023-02-21,mortadela,1480.0
2023-02-22,mortadela,1480.0
2023-02-23,mortadela,1480.0
2023-02-24,mortadela,1480.0
2023-02-25,mortadela,1480.0
2023-02-26,mortadela,1480.0
2023-02-27,mortadela,1185.0
2023-02-28,mortadela,1185.0
2023-02-17,paleta_cocida,1850.0
2023-02-18,paleta_cocida,1850.0
2023-02-20,paleta_cocida,1850.0
2023-02-21,paleta_cocida,1850.0
2023-02-22,paleta_cocida,1850.0
2023-02-23,paleta_cocida,1850.0
2023-02-24,paleta_cocida,1850.0
2023-02-25,paleta_cocida,1850.0
2023-02-26,paleta_cocida,1850.0
2023-02-27,paleta_cocida,1850.0
2023-02-28,paleta_cocida,1850.0
2023-02-17,salchich¢n,1285.0
2023-02-18,salchich¢n,1285.0
2023-02-20,salchich¢n,1285.0
2023-02-21,salchich¢n,1285.0
2023-02-22,salchich¢n,1285.0
2023-02-23,salchich¢n,1285.0
2023-02-24,salchich¢n,1285.0
2023-02-25,salchich¢n,1285.0
2023-02-26,salchich¢n,1285.0
2023-02-27,salchich¢n,1285.0
2023-02-28,salchich¢n,1285.0
2023-02-17,salame,2660.0
2023-02-18,salame,2660.0
2023-02-20,salame,2660.0
2023-02-21,salame,2660.0
2023-02-22,salame,2660.0
2023-02-23,salame,2660.0
2023-02-24,salame,2660.0
2023-02-25,salame,2660.0
2023-02-26,salame,2660.0
2023-02-27,salame,2660.0
2023-02-28,salame,2660.0
2023-02-17,aceite_de_girasol,556.92
2023-02-18,aceite_de_girasol,556.92
2023-02-20,aceite_de_girasol,556.92
2023-02-21,aceite_de_girasol,556.92
2023-02-22,aceite_de_girasol,556.92
2023-02-23,aceite_de_girasol,556.92
2023-02-24,aceite_de_girasol,556.92
2023-02-25,aceite_de_girasol,556.92
2023-02-26,aceite_de_girasol,556.92
2023-02-27,aceite_de_girasol,556.92
2023-02-28,aceite_de_girasol,556.92
2023-02-17,margarina_para_cocinar,268.45
2023-02-18,margarina_para_cocinar,268.45
2023-02-20,margarina_para_cocinar,268.45
2023-02-21,margarina_para_cocinar,268.45
2023-02-22,margarina_para_cocinar,268.45
2023-02-23,margarina_para_cocinar,268.45
2023-02-24,margarina_para_cocinar,268.45
2023-02-25,margarina_para_cocinar,268.45
2023-02-26,margarina_para_cocinar,268.45
2023-02-27,margarina_para_cocinar,268.45
2023-02-28,margarina_para_cocinar,268.45
2023-02-17,leche_fluida,215.28
2023-02-18,leche_fluida,234.66
2023-02-20,leche_fluida,234.66
2023-02-21,leche_fluida,234.66
2023-02-22,leche_fluida,234.66
2023-02-23,leche_fluida,234.66
2023-02-24,leche_fluida,234.66
2023-02-25,leche_fluida,234.66
2023-02-26,leche_fluida,234.66
2023-02-27,leche_fluida,234.66
2023-02-28,leche_fluida,234.66
2023-02-17,leche_en_polvo_entera,1439.49
2023-02-18,leche_en_polvo_entera,1439.49
2023-02-20,leche_en_polvo_entera,1439.49
2023-02-21,leche_en_polvo_entera,1439.49
2023-02-22,leche_en_polvo_entera,1439.49
2023-02-23,leche_en_polvo_entera,1439.49
2023-02-24,leche_en_polvo_entera,1439.49
2023-02-25,leche_en_polvo_entera,1439.49
2023-02-26,leche_en_polvo_entera,1439.49
2023-02-27,leche_en_polvo_entera,1439.49
2023-02-28,leche_en_polvo_entera,1439.49
2023-02-17,queso_crema,234.87
2023-02-18,queso_crema,256.01
2023-02-20,queso_crema,256.01
2023-02-21,queso_crema,256.01
2023-02-22,queso_crema,256.01
2023-02-23,queso_crema,256.01
2023-02-24,queso_crema,256.01
2023-02-25,queso_crema,256.01
2023-02-26,queso_crema,256.01
2023-02-27,queso_crema,256.01
2023-02-28,queso_crema,256.01
2023-02-17,queso_cuartirolo,1399.0
2023-02-18,queso_cuartirolo,1399.0
2023-02-20,queso_cuartirolo,979.0
2023-02-21,queso_cuartirolo,979.0
2023-02-22,queso_cuartirolo,979.0
2023-02-23,queso_cuartirolo,979.0
2023-02-24,queso_cuartirolo,979.0
2023-02-25,queso_cuartirolo,979.0
2023-02-26,queso_cuartirolo,979.0
2023-02-27,queso_cuartirolo,1399.0
2023-02-28,queso_cuartirolo,1399.0
2023-02-17,queso_de_rallar,2579.0
2023-02-18,queso_de_rallar,2579.0
2023-02-20,queso_de_rallar,2579.0
2023-02-21,queso_de_rallar,2579.0
2023-02-22,queso_de_rallar,2579.0
2023-02-23,queso_de_rallar,2579.0
2023-02-24,queso_de_rallar,2579.0
2023-02-25,queso_de_rallar,2579.0
2023-02-26,queso_de_rallar,2579.0
2023-02-27,queso_de_rallar,2579.0
2023-02-28,queso_de_rallar,2579.0
2023-02-17,manteca,1542.75
2023-02-18,manteca,1542.75
2023-02-20,manteca,1542.75
2023-02-21,manteca,1542.75
2023-02-22,manteca,1542.75
2023-02-23,manteca,1542.75
2023-02-24,manteca,1542.75
2023-02-25,manteca,1542.75
2023-02-26,manteca,1542.75
2023-02-27,manteca,1542.75
2023-02-28,manteca,1542.75
2023-02-17,yogur,218.0
2023-02-18,yogur,218.0
2023-02-20,yogur,218.0
2023-02-21,yogur,218.0
2023-02-22,yogur,218.0
2023-02-23,yogur,218.0
2023-02-24,yogur,218.0
2023-02-25,yogur,218.0
2023-02-26,yogur,218.0
2023-02-27,yogur,218.0
2023-02-28,yogur,218.0
2023-02-17,dulce_de_leche,527.02
2023-02-18,dulce_de_leche,574.45
2023-02-20,dulce_de_leche,574.45
2023-02-21,dulce_de_leche,574.45
2023-02-22,dulce_de_leche,574.45
2023-02-23,dulce_de_leche,713.37
2023-02-24,dulce_de_leche,713.37
2023-02-25,dulce_de_leche,713.37
2023-02-26,dulce_de_leche,713.37
2023-02-27,dulce_de_leche,713.37
2023-02-28,dulce_de_leche,713.37
2023-02-17,huevo,1053.0
2023-02-18,huevo,1053.0
2023-02-20,huevo,1053.0
2023-02-21,huevo,1053.0
2023-02-22,huevo,1053.0
2023-02-23,huevo,1053.0
2023-02-24,huevo,1053.0
2023-02-25,huevo,1053.0
2023-02-26,huevo,1053.0
2023-02-27,huevo,1053.0
2023-02-28,huevo,1086.0
2023-02-17,manzana,499.0
2023-02-18,manzana,449.0
2023-02-20,manzana,449.0
2023-02-21,manzana,449.0
2023-02-22,manzana,449.0
2023-02-23,manzana,449.0
2023-02-24,manzana,449.0
2023-02-25,manzana,449.0
2023-02-26,manzana,449.0
2023-02-27,manzana,449.0
2023-02-28,manzana,399.0
2023-02-17,naranja,369.0
2023-02-18,naranja,399.0
2023-02-20,naranja,399.0
2023-02-21,naranja,399.0
2023-02-22,naranja,399.0
2023-02-23,naranja,399.0
2023-02-24,naranja,399.0
2023-02-25,naranja,399.0
2023-02-26,naranja,399.0
2023-02-27,naranja,399.0
2023-02-28,naranja,399.0
2023-02-17,banana,299.0
2023-02-18,banana,299.0
2023-02-20,banana,299.0
2023-02-21,banana,299.0
2023-02-22,banana,389.0
2023-02-23,banana,389.0
2023-02-24,banana,389.0
2023-02-25,banana,389.0
2023-02-26,banana,389.0
2023-02-27,banana,389.0
2023-02-28,banana,399.0
2023-02-17,pera,279.0
2023-02-18,pera,279.0
2023-02-20,pera,279.0
2023-02-21,pera,279.0
2023-02-22,pera,279.0
2023-02-23,pera,279.0
2023-02-24,pera,279.0
2023-02-25,pera,279.0
2023-02-26,pera,279.0
2023-02-27,pera,279.0
2023-02-28,pera,279.0
2023-02-17,batata,359.0
2023-02-18,batata,359.0
2023-02-20,batata,299.0
2023-02-21,batata,299.0
2023-02-22,batata,299.0
2023-02-23,batata,299.0
2023-02-24,batata,299.0
2023-02-25,batata,299.0
2023-02-26,batata,299.0
2023-02-27,batata,359.0
2023-02-28,batata,399.0
2023-02-17,papa,239.0
2023-02-18,papa,239.0
2023-02-20,papa,319.0
2023-02-21,papa,319.0
2023-02-22,papa,319.0
2023-02-23,papa,239.0
2023-02-24,papa,239.0
2023-02-25,papa,239.0
2023-02-26,papa,239.0
2023-02-27,papa,319.0
2023-02-28,papa,319.0
2023-02-17,acelga,239.0
2023-02-18,acelga,239.0
2023-02-20,acelga,239.0
2023-02-21,acelga,239.0
2023-02-22,acelga,239.0
2023-02-23,acelga,239.0
2023-02-24,acelga,239.0
2023-02-25,acelga,239.0
2023-02-26,acelga,239.0
2023-02-27,acelga,239.0
2023-02-28,acelga,239.0
2023-02-17,cebolla,299.0
2023-02-18,cebolla,299.0
2023-02-20,cebolla,299.0
2023-02-21,cebolla,299.0
2023-02-22,cebolla,299.0
2023-02-23,cebolla,229.0
2023-02-24,cebolla,229.0
2023-02-25,cebolla,229.0
2023-02-26,cebolla,229.0
2023-02-27,cebolla,339.0
2023-02-28,cebolla,299.0
2023-02-17,choclo,169.0
2023-02-18,choclo,169.0
2023-02-20,choclo,199.0
2023-02-21,choclo,199.0
2023-02-22,choclo,199.0
2023-02-23,choclo,199.0
2023-02-24,choclo,249.0
2023-02-25,choclo,249.0
2023-02-26,choclo,249.0
2023-02-27,choclo,199.0
2023-02-28,choclo,199.0
2023-02-17,lechuga,799.0
2023-02-18,lechuga,749.0
2023-02-20,lechuga,749.0
2023-02-21,lechuga,749.0
2023-02-22,lechuga,749.0
2023-02-23,lechuga,799.0
2023-02-24,lechuga,799.0
2023-02-25,lechuga,799.0
2023-02-26,lechuga,799.0
2023-02-27,lechuga,799.0
2023-02-28,lechuga,799.0
2023-02-17,tomate_perita,399.0
2023-02-18,tomate_perita,349.0
2023-02-20,tomate_perita,349.0
2023-02-21,tomate_perita,349.0
2023-02-22,tomate_perita,349.0
2023-02-23,tomate_perita,349.0
2023-02-24,tomate_perita,399.0
2023-02-25,tomate_perita,399.0
2023-02-26,tomate_perita,399.0
2023-02-27,tomate_perita,399.0
2023-02-28,tomate_perita,449.0
2023-02-17,zanahoria,199.0
2023-02-18,zanahoria,199.0
2023-02-20,zanahoria,199.0
2023-02-21,zanahoria,199.0
2023-02-22,zanahoria,199.0
2023-02-23,zanahoria,249.0
2023-02-24,zanahoria,279.0
2023-02-25,zanahoria,279.0
2023-02-26,zanahoria,279.0
2023-02-27,zanahoria,199.0
2023-02-28,zanahoria,199.0
2023-02-17,zapallo,189.0
2023-02-18,zapallo,189.0
2023-02-20,zapallo,189.0
2023-02-21,zapallo,189.0
2023-02-22,zapallo,189.0
2023-02-23,zapallo,189.0
2023-02-24,zapallo,189.0
2023-02-25,zapallo,189.0
2023-02-26,zapallo,189.0
2023-02-27,zapallo,189.0
2023-02-28,zapallo,189.0
2023-02-17,tomate_envasado,595.12
2023-02-18,tomate_envasado,595.12
2023-02-20,tomate_envasado,595.12
2023-02-21,tomate_envasado,595.12
2023-02-22,tomate_envasado,595.12
2023-02-23,tomate_envasado,595.12
2023-02-24,tomate_envasado,595.12
2023-02-25,tomate_envasado,595.12
2023-02-26,tomate_envasado,595.12
2023-02-27,tomate_envasado,595.12
2023-02-28,tomate_envasado,595.12
2023-02-17,arvejas_en_lata,458.04
2023-02-18,arvejas_en_lata,458.04
2023-02-20,arvejas_en_lata,458.04
2023-02-21,arvejas_en_lata,458.04
2023-02-22,arvejas_en_lata,458.04
2023-02-23,arvejas_en_lata,458.04
2023-02-24,arvejas_en_lata,458.04
2023-02-25,arvejas_en_lata,458.04
2023-02-26,arvejas_en_lata,458.04
2023-02-27,arvejas_en_lata,458.04
2023-02-28,arvejas_en_lata,458.04
2023-02-17,lentejas_secas,857.92
2023-02-18,lentejas_secas,986.6
2023-02-20,lentejas_secas,986.6
2023-02-21,lentejas_secas,986.6
2023-02-22,lentejas_secas,986.6
2023-02-23,lentejas_secas,1085.25
2023-02-24,lentejas_secas,1085.25
2023-02-25,lentejas_secas,1085.25
2023-02-26,lentejas_secas,1085.25
2023-02-27,lentejas_secas,1085.25
2023-02-28,lentejas_secas,1085.25
2023-02-17,azucar,273.0
2023-02-18,azucar,273.0
2023-02-20,azucar,273.0
2023-02-21,azucar,273.0
2023-02-22,azucar,273.0
2023-02-23,azucar,273.0
2023-02-24,azucar,273.0
2023-02-25,azucar,273.0
2023-02-26,azucar,273.0
2023-02-27,azucar,273.0
2023-02-28,azucar,273.0
2023-02-17,dulce_de_batata,726.0
2023-02-18,dulce_de_batata,726.0
2023-02-20,dulce_de_batata,726.0
2023-02-21,dulce_de_batata,726.0
2023-02-22,dulce_de_batata,726.0
2023-02-23,dulce_de_batata,726.0
2023-02-24,dulce_de_batata,726.0
2023-02-25,dulce_de_batata,726.0
2023-02-26,dulce_de_batata,726.0
2023-02-27,dulce_de_batata,726.0
2023-02-28,dulce_de_batata,726.0
2023-02-17,mermelada,563.23
2023-02-18,mermelada,563.23
2023-02-20,mermelada,563.23
2023-02-21,mermelada,563.23
2023-02-22,mermelada,563.23
2023-02-23,mermelada,563.23
2023-02-24,mermelada,563.23
2023-02-25,mermelada,563.23
2023-02-26,mermelada,563.23
2023-02-27,mermelada,563.23
2023-02-28,mermelada,563.23
2023-02-17,sal_fina,306.5
2023-02-18,sal_fina,306.5
2023-02-20,sal_fina,306.5
2023-02-21,sal_fina,306.5
2023-02-22,sal_fina,306.5
2023-02-23,sal_fina,306.5
2023-02-24,sal_fina,306.5
2023-02-25,sal_fina,306.5
2023-02-26,sal_fina,306.5
2023-02-27,sal_fina,306.5
2023-02-28,sal_fina,306.5
2023-02-17,mayonesa,620.63
2023-02-18,mayonesa,620.63
2023-02-20,mayonesa,620.63
2023-02-21,mayonesa,620.63
2023-02-22,mayonesa,620.63
2023-02-23,mayonesa,620.63
2023-02-24,mayonesa,620.63
2023-02-25,mayonesa,620.63
2023-02-26,mayonesa,620.63
2023-02-27,mayonesa,620.63
2023-02-28,mayonesa,620.63
2023-02-17,vinagre,148.47
2023-02-18,vinagre,174.03
2023-02-20,vinagre,174.03
2023-02-21,vinagre,174.03
2023-02-22,vinagre,174.03
2023-02-23,vinagre,174.03
2023-02-24,vinagre,174.03
2023-02-25,vinagre,174.03
2023-02-26,vinagre,174.03
2023-02-27,vinagre,174.03
2023-02-28,vinagre,174.03
2023-02-17,caldo_concentrado,935.87
2023-02-18,caldo_concentrado,935.87
2023-02-20,caldo_concentrado,935.87
2023-02-21,caldo_concentrado,935.87
2023-02-22,caldo_concentrado,935.87
2023-02-23,caldo_concentrado,935.87
2023-02-24,caldo_concentrado,935.87
2023-02-25,caldo_concentrado,935.87
2023-02-26,caldo_concentrado,935.87
2023-02-27,caldo_concentrado,935.87
2023-02-28,caldo_concentrado,935.87
2023-02-17,gaseosas,87.04
2023-02-18,gaseosas,87.04
2023-02-20,gaseosas,87.04
2023-02-21,gaseosas,87.04
2023-02-22,gaseosas,87.04
2023-02-23,gaseosas,87.04
2023-02-24,gaseosas,87.04
2023-02-25,gaseosas,87.04
2023-02-26,gaseosas,87.04
2023-02-27,gaseosas,87.04
2023-02-28,gaseosas,87.04
2023-02-17,jugos_concentrados,217.73
2023-02-18,jugos_concentrados,217.73
2023-02-20,jugos_concentrados,217.73
2023-02-21,jugos_concentrados,217.73
2023-02-22,jugos_concentrados,217.73
2023-02-23,jugos_concentrados,217.73
2023-02-24,jugos_concentrados,217.73
2023-02-25,jugos_concentrados,217.73
2023-02-26,jugos_concentrados,217.73
2023-02-27,jugos_concentrados,217.73
2023-02-28,jugos_concentrados,217.73
2023-02-17,soda,104.48
2023-02-18,soda,104.48
2023-02-20,soda,104.48
2023-02-21,soda,104.48
2023-02-22,soda,104.48
2023-02-23,soda,104.48
2023-02-24,soda,104.48
2023-02-25,soda,104.48
2023-02-26,soda,104.48
2023-02-27,soda,104.48
2023-02-28,soda,104.48
2023-02-17,cerveza,161.64
2023-02-18,cerveza,161.64
2023-02-20,cerveza,161.64
2023-02-21,cerveza,161.64
2023-02-22,cerveza,161.64
2023-02-23,cerveza,161.64
2023-02-24,cerveza,161.64
2023-02-25,cerveza,161.64
2023-02-26,cerveza,161.64
2023-02-27,cerveza,161.64
2023-02-28,cerveza,161.64
2023-02-17,vino,440.0
2023-02-18,vino,440.0
2023-02-20,vino,440.0
2023-02-21,vino,440.0
2023-02-22,vino,440.0
2023-02-23,vino,440.0
2023-02-24,vino,440.0
2023-02-25,vino,440.0
2023-02-26,vino,440.0
2023-02-27,vino,440.0
2023-02-28,vino,440.0
2023-02-17,cafe,830.58
2023-02-18,cafe,830.58
2023-02-20,cafe,830.58
2023-02-21,cafe,830.58
2023-02-22,cafe,830.58
2023-02-23,cafe,830.58
2023-02-24,cafe,830.58
2023-02-25,cafe,830.6
2023-02-26,cafe,830.6
2023-02-27,cafe,830.6
2023-02-28,cafe,830.6
2023-02-17,yerba,770.85
2023-02-18,yerba,770.85
2023-02-20,yerba,770.85
2023-02-21,yerba,770.85
2023-02-22,yerba,770.85
2023-02-23,yerba,770.85
2023-02-24,yerba,770.85
2023-02-25,yerba,770.8
2023-02-26,yerba,770.8
2023-02-27,yerba,770.8
2023-02-28,yerba,770.8
2023-02-17,te_en_saquitos,418.56
2023-02-18,te_en_saquitos,418.56
2023-02-20,te_en_saquitos,418.56
2023-02-21,te_en_saquitos,418.56
2023-02-22,te_en_saquitos,418.56
2023-02-23,te_en_saquitos,418.56
2023-02-24,te_en_saquitos,418.56
2023-02-25,te_en_saquitos,418.6
2023-02-26,te_en_saquitos,418.6
2023-02-27,te_en_saquitos,418.6
2023-02-28,te_en_saquitos,418.6
